P2 Q6 xi delF
2.760000000000000000e+02 2.000000000000000000e+00 3.321976149914820930e-01 9.988887615663699648e-02
2.770000000000000000e+02 2.000000000000000000e+00 3.339011925042589257e-01 1.008016325316347661e-01
2.780000000000000000e+02 2.000000000000000000e+00 3.356047700170357584e-01 1.005575706441383943e-01
2.790000000000000000e+02 2.000000000000000000e+00 3.373083475298125911e-01 1.012207195566361406e-01
2.800000000000000000e+02 2.000000000000000000e+00 3.390119250425894237e-01 1.012846634316382222e-01
2.810000000000000000e+02 2.000000000000000000e+00 3.407155025553662564e-01 1.022902798941345281e-01
2.820000000000000000e+02 2.000000000000000000e+00 3.424190800681430891e-01 1.023951931191398046e-01
2.830000000000000000e+02 2.000000000000000000e+00 3.441226575809199217e-01 1.042930812816358355e-01
2.840000000000000000e+02 2.000000000000000000e+00 3.458262350936967544e-01 1.087683037191382596e-01
2.850000000000000000e+02 2.000000000000000000e+00 3.475298126064735871e-01 1.086124970025039715e-01
2.860000000000000000e+02 2.000000000000000000e+00 3.492333901192504197e-01 1.081016250525017597e-01
2.870000000000000000e+02 2.000000000000000000e+00 3.509369676320272524e-01 1.089367433775052518e-01
2.880000000000000000e+02 2.000000000000000000e+00 3.526405451448040851e-01 1.087447985775042980e-01
2.890000000000000000e+02 2.000000000000000000e+00 3.543441226575809178e-01 1.109623495275045002e-01
2.900000000000000000e+02 2.000000000000000000e+00 3.560477001703577504e-01 1.100198281275055479e-01
2.910000000000000000e+02 2.000000000000000000e+00 3.577512776831345831e-01 1.107467511525008774e-01
2.920000000000000000e+02 2.000000000000000000e+00 3.594548551959114158e-01 1.117922618025026793e-01
2.930000000000000000e+02 2.000000000000000000e+00 3.611584327086882484e-01 1.115454271275027054e-01
2.940000000000000000e+02 2.000000000000000000e+00 3.628620102214650811e-01 1.119074739525025564e-01
2.950000000000000000e+02 2.000000000000000000e+00 3.645655877342419138e-01 1.131311220525041961e-01
2.960000000000000000e+02 2.000000000000000000e+00 3.662691652470187464e-01 1.130231531024996627e-01
2.970000000000000000e+02 2.000000000000000000e+00 3.679727427597955791e-01 1.143754811775004043e-01
2.980000000000000000e+02 2.000000000000000000e+00 3.696763202725724118e-01 1.145073300525041304e-01
2.990000000000000000e+02 2.000000000000000000e+00 3.713798977853492445e-01 1.149849285525057496e-01
3.000000000000000000e+02 2.000000000000000000e+00 3.730834752981260771e-01 1.156616018775018517e-01
3.010000000000000000e+02 2.000000000000000000e+00 3.747870528109029098e-01 1.173843517275017234e-01
3.020000000000000000e+02 2.000000000000000000e+00 3.764906303236797425e-01 1.167279367275000368e-01
3.030000000000000000e+02 2.000000000000000000e+00 3.781942078364565751e-01 1.173343283775025725e-01
3.040000000000000000e+02 2.000000000000000000e+00 3.798977853492334078e-01 1.177119933525041517e-01
3.050000000000000000e+02 2.000000000000000000e+00 3.816013628620102405e-01 1.183525638525040335e-01
3.060000000000000000e+02 2.000000000000000000e+00 3.833049403747870731e-01 1.182580627275022778e-01
3.070000000000000000e+02 2.000000000000000000e+00 3.850085178875639058e-01 1.183286839275012881e-01
3.080000000000000000e+02 2.000000000000000000e+00 3.867120954003407385e-01 1.183519979775056186e-01
3.090000000000000000e+02 2.000000000000000000e+00 3.884156729131175712e-01 1.182087184275033565e-01
3.100000000000000000e+02 2.000000000000000000e+00 3.901192504258944038e-01 1.193989799025025889e-01
3.110000000000000000e+02 2.000000000000000000e+00 3.918228279386712365e-01 1.190934074025022937e-01
3.120000000000000000e+02 2.000000000000000000e+00 3.935264054514480692e-01 1.181371918275004873e-01
3.130000000000000000e+02 2.000000000000000000e+00 3.952299829642249018e-01 1.192551344775019118e-01
3.140000000000000000e+02 2.000000000000000000e+00 3.969335604770017345e-01 1.190252760525041253e-01
3.150000000000000000e+02 2.000000000000000000e+00 3.986371379897785672e-01 1.205285795775026259e-01
3.160000000000000000e+02 2.000000000000000000e+00 4.003407155025553443e-01 1.201992403275013999e-01
3.170000000000000000e+02 2.000000000000000000e+00 4.020442930153321770e-01 1.186254287775021510e-01
3.180000000000000000e+02 2.000000000000000000e+00 4.037478705281090097e-01 1.208665201275032075e-01
3.190000000000000000e+02 2.000000000000000000e+00 4.054514480408858423e-01 1.197414474525011485e-01
3.200000000000000000e+02 2.000000000000000000e+00 4.071550255536626750e-01 1.207041140025033599e-01
3.210000000000000000e+02 2.000000000000000000e+00 4.088586030664395077e-01 1.198147848525046300e-01
3.220000000000000000e+02 2.000000000000000000e+00 4.105621805792163403e-01 1.207369347525002468e-01
3.230000000000000000e+02 2.000000000000000000e+00 4.122657580919931730e-01 1.197282059775055529e-01
3.240000000000000000e+02 2.000000000000000000e+00 4.139693356047700057e-01 1.205109242775037615e-01
3.250000000000000000e+02 2.000000000000000000e+00 4.156729131175468384e-01 1.213818059025051355e-01
3.260000000000000000e+02 2.000000000000000000e+00 4.173764906303236710e-01 1.202962313025039975e-01
3.270000000000000000e+02 2.000000000000000000e+00 4.190800681431005037e-01 1.201773975525028959e-01
